week,rsv_cases_65_baseline,flu_season,start_year,calendar_year,year_week,uptake_shape,season_week,season_cov,template_shape,vax_weekly,vax_cov,vax_weekly_lag2,vax_cov_lag2,scenario,inc_future,epi_time,cases_future,hosp_baseline,VE_used,hosp_with_vaccine,hosp_avoided,deaths_baseline,deaths_with_vaccine,deaths_avoided,costs_saved,vaccinated_weekly,vaccination_costs,net_cost
17,18186.54786064728,2026-2027,2026,2027,2027-17,0.0,30,0.268308065494239,0.0072920849705532,0.0019565252118687,0.268308065494239,0.0024086898335494,0.2184397604306,low,3.8000706901601835,2027.3076923076924,9078.524681690975,907.8524681690975,0.5,808.6969303425042,99.15553782659333,64.72988098045666,57.66009113342055,7.069789847036105,1150105.083250656,4674.218948688011,701132.8423032016,-448972.24094745447
42,80724.96411944448,2027-2028,2027,2027,2027-42,0.0,3,0.3408432574569941,0.0653645615896744,0.0222790700944729,0.1222790700944729,0.0,0.0,low,15.372149564356969,2027.7884615384614,36724.695567380935,3672.4695567380936,0.5,3672.4695567380936,0.0,261.8470793954261,261.8470793954261,0.0,0.0,53225.61189756963,7983841.784635444,7983841.784635444
43,64292.215837643445,2027-2028,2027,2027,2027-43,0.0,4,0.3408432574569941,0.0621451931089787,0.0211817700545582,0.1434608401490312,0.0,0.0,low,15.546821996239299,2027.8076923076924,37141.995168717534,3714.1995168717535,0.5,3714.1995168717535,0.0,264.822425552956,264.822425552956,0.0,0.0,50604.11711291178,7590617.566936767,7590617.566936767
44,51554.70032329951,2027-2028,2027,2027,2027-44,0.0,5,0.3408432574569941,0.0590228852080165,0.0201175524588106,0.1635783926078418,0.0222790700944729,0.0222790700944729,low,12.134322062762886,2027.826923076923,28989.39291514511,2898.939291514511,0.5,2866.646455676874,32.29283583763663,206.69437148498463,204.39189228976113,2.3024791952234978,374564.6028807473,48061.657643749335,7209248.6465624,6834684.043681653
45,70726.19698527816,2027-2028,2027,2027,2027-45,0.0,6,0.3408432574569941,0.0559966423322492,0.019086077979178,0.1826644705870198,0.0211817700545582,0.0434608401490312,low,8.900074658401866,2027.8461538461538,21262.643261983052,2126.2643261983053,0.5,2080.059709200559,46.20461699774614,151.60264645793916,148.30825726599988,3.294389191939274,535927.3525568575,45597.42282145339,6839613.423218008,6303686.070661151
46,61784.98855322787,2027-2028,2027,2027,2027-46,0.0,7,0.3408432574569941,0.0530654585004919,0.0180870037337566,0.2007514743207765,0.0201175524588106,0.0635783926078418,low,10.500239072553955,2027.8653846153845,25085.50165413337,2508.5501654133373,0.5,2428.8053717667794,79.74479364655781,178.85962679397096,173.1738230069714,5.685803786999571,924959.861506424,43210.593487097605,6481589.02306464,5556629.161558216
47,74891.45784655388,2027-2028,2027,2027,2027-47,0.0,8,0.3408432574569941,0.0502283169702598,0.0171199831727257,0.2178714574935022,0.019086077979178,0.0826644705870198,low,10.15965494580949,2027.8846153846155,24271.832211391647,2427.1832211391647,0.5,2326.8623131425816,100.32090799658317,173.05816366722246,165.90528292706608,7.152880740156377,1163622.2118523682,40900.34171895178,6135051.257842767,4971429.045990399
48,78791.11519847276,2027-2028,2027,2027,2027-48,0.0,9,0.3408432574569941,0.0474841898848168,0.0161846659580474,0.2340561234515497,0.0180870037337566,0.1007514743207764,low,11.518582185387142,2027.9038461538462,27518.365102759482,2751.8365102759485,0.5,2613.2107175259275,138.625792750021,196.20594318267513,186.32192415959864,9.88401902307649,1607920.5701074935,38665.830545079516,5799874.581761927,4191954.011654434
49,93357.77378230238,2027-2028,2027,2027,2027-49,0.0,10,0.3408432574569941,0.0448320379004977,0.015280697836441,0.2493368212879907,0.0171199831727257,0.1178714574935022,low,11.653609451073372,2027.923076923077,27840.95077660178,2784.0950776601785,0.5,2620.012405358033,164.0826723021455,198.50597903717073,186.80688450202777,11.699094535142962,1903194.9160325858,36506.213639868845,5475932.045980327,3572737.129947741
50,99881.3248097,2027-2028,2027,2027,2027-50,0.0,11,0.3408432574569941,0.0422708097927226,0.0144077205050965,0.2637445417930874,0.0161846659580474,0.1340561234515496,low,12.825827372882342,2027.9423076923076,30641.427452738204,3064.1427452738208,0.5,2858.759196207022,205.38354906679888,218.47337773802343,203.82953068956067,14.64384704846276,2382243.7856258,34420.635003216245,5163095.250482436,2780851.4648566362
51,109526.88845336525,2027-2028,2027,2027,2027-51,0.0,12,0.3408432574569941,0.0397994420389596,0.0135653714695298,0.2773099132626171,0.015280697836441,0.1493368212879907,low,14.304606044672978,2027.9615384615386,34174.29032957157,3417.4290329571577,0.5,3162.2550385776008,255.17399437955692,243.66269004984534,225.46878425058293,18.19390579926241,2959763.160808481,32408.228620936945,4861234.293140542,1901471.132332061
52,97597.25251858616,2027-2028,2027,2027,2027-52,0.0,13,0.3408432574569941,0.0374168583766998,0.0127532838929213,0.2900631971555386,0.0144077205050965,0.1637445417930873,low,14.539517004135282,2027.9807692307693,34735.502243076364,3473.5502243076367,0.5,3189.1627793703715,284.3874449372652,247.6641309931345,227.3873061691075,20.276824824027017,3298609.973827339,30468.118104828594,4570217.715724289,1271607.7418969506
1,88716.35546435432,2027-2028,2027,2028,2028-01,0.0,14,0.3408432574569941,0.0280662610265842,0.0095661958329392,0.2996293929884778,0.0135653714695298,0.1773099132626171,low,15.58550162667045,2028.0,37234.40239168239,3723.4402391682397,0.5,3393.3388062455106,330.10143292272915,265.4812890526955,241.94505688530492,23.53623216739058,3828846.520470735,22854.034058920897,3428105.1088381344,-400741.4116326007
2,84828.87590899944,2027-2028,2027,2028,2028-02,0.0,15,0.3408432574569941,0.0268748536342184,0.0091601126563669,0.3087895056448447,0.0127532838929213,0.1900631971555385,low,14.558478420227598,2028.0192307692307,34780.80184353896,3478.080184353896,0.5,3147.5526644530833,330.5275199008129,247.9871171444328,224.42050497550485,23.566612168927946,3833788.7033295287,21883.884700679435,3282582.705101915,-551205.9982276135
3,68763.05622401096,2027-2028,2027,2028,2028-03,0.0,16,0.3408432574569941,0.0253384153233142,0.0086364280175966,0.3174259336624414,0.0095661958329392,0.1996293929884778,low,12.833968043476466,2028.0384615384614,30660.875848555057,3066.087584855506,0.5,2760.0469831483997,306.04060170710636,218.6120448001976,196.79134989848092,21.820694901716678,3549764.939200727,20632.780627587,3094917.09413805,-454847.8450626768
4,60022.082962059045,2027-2028,2027,2028,2028-04,0.0,17,0.3408432574569941,0.0209575647541747,0.0071432446391788,0.3245691783016202,0.0091601126563669,0.2087895056448447,low,11.820816318241334,2028.0576923076924,28240.414837747598,2824.04148377476,0.5,2529.2263711158266,294.81511265893323,201.3541577931404,180.33384026055845,21.02031753258194,3419560.4917309666,17065.50431602836,2559825.647404254,-859734.8443267127
5,48451.11924660505,2027-2028,2027,2028,2028-05,0.0,18,0.3408432574569941,0.0198429311910621,0.0067633293046566,0.3313325076062768,0.0086364280175966,0.2174259336624414,low,9.655476720082994,2028.076923076923,23067.3297588238,2306.73297588238,0.5,2055.961190386796,250.77178549558403,164.4700611804137,146.59003287457855,17.88002830583514,2908701.9399632793,16157.871005326107,2423680.6507989164,-485021.28916436294
6,48583.186685876695,2027-2028,2027,2028,2028-06,0.0,19,0.3408432574569941,0.0184710928406065,0.0062957474525828,0.3376282550588597,0.0071432446391788,0.2245691783016202,low,9.281247128249877,2028.0961538461538,22173.279920521214,2217.3279920521213,0.5,1968.3562294519581,248.97176260016317,158.09548583331625,140.34379915992463,17.751686673391617,2887823.474399293,15040.798789865865,2256119.8184798798,-631703.6559194131
7,43047.953588625904,2027-2028,2027,2028,2028-07,0.0,20,0.3408432574569941,0.0173930909715684,0.0059283177839952,0.3408432574569941,0.0067633293046566,0.2313325076062768,low,9.707768467559804,2028.1153846153845,23192.25688750754,2319.225688750754,0.5,2050.9695416089507,268.25614714180347,165.36079160792877,146.2341283167182,19.126663291210576,3111503.0506977784,14162.994246993678,2124449.1370490515,-987053.9136487269
8,46424.20742004248,2027-2028,2027,2028,2028-08,0.0,21,0.3408432574569941,0.0161640524794828,0.0055094083008127,0.3408432574569941,0.0062957474525828,0.2376282550588597,low,8.485511353815419,2028.1346153846155,20272.23453023054,2027.2234530230542,0.5,1786.3606671449218,240.8627858781324,144.54103220054375,127.36751556743293,17.17351663311082,2793767.4534004577,13162.202316381872,1974330.3474572808,-819437.1059431769
9,40645.207521865006,2027-2028,2027,2028,2028-09,0.0,22,0.3408432574569941,0.0151195922316225,0.0051534110676477,0.3408432574569941,0.0059283177839952,0.2435565728428549,low,7.1457899978025345,2028.1538461538462,17071.585282140164,1707.1585282140165,0.5,1499.2636879983875,207.89484021562907,121.72040306165938,106.89750095428504,14.822902107374347,2411372.251661082,12311.71033046413,1846756.5495696194,-564615.7020914624
10,32985.30510404069,2027-2028,2027,2028,2028-10,0.0,23,0.3408432574569941,0.0139326717782131,0.0047488572339653,0.3408432574569941,0.0055094083008127,0.2490659811436676,low,7.571895134222998,2028.173076923077,18089.567923359245,1808.9567923359245,0.5,1583.6819931711002,225.27479916482434,128.97861929355142,112.91652611309945,16.062093180451967,2612962.3955127974,11345.214635089695,1701782.1952634542,-911180.2002493432
11,31108.524501525277,2027-2028,2027,2028,2028-11,0.0,24,0.3408432574569941,0.0128832817616585,0.0043911797223799,0.3408432574569941,0.0051534110676477,0.2542193922113153,low,6.187349293430093,2028.1923076923076,14781.831143325522,1478.1831143325523,0.5,1290.291707881227,187.89140645132534,105.39445605191099,91.99779877193149,13.396657279979507,2179352.4234289224,10490.7083951342,1573606.25927013,-605746.1641587925
12,27001.663871025423,2027-2028,2027,2028,2028-12,0.0,25,0.3408432574569941,0.0118212580992959,0.0040291961178039,0.3408432574569941,0.0047488572339653,0.2589682494452807,low,6.347272113729583,2028.2115384615386,15163.893317856639,1516.389331785664,0.5,1320.0409864206476,196.34834536501626,108.11855935631785,94.11892233179218,13.999637024525668,2277444.4578888235,9625.914722474346,1443887.208371152,-833557.2495176715
13,28771.483090703416,2027-2028,2027,2028,2028-13,0.0,26,0.3408432574569941,0.0107943674307706,0.0036791873572915,0.3408432574569941,0.0043911797223799,0.2633594291676606,low,5.842854426350698,2028.2307692307693,13958.818781583297,1395.8818781583298,0.5,1212.0725508496998,183.80932730862992,99.52637791268891,86.4207728755836,13.10560503710532,2132004.3874527984,8789.729443251043,1318459.4164876563,-813544.9709651421
14,25397.34621966521,2027-2028,2027,2028,2028-14,0.0,27,0.3408432574569941,0.0098747245543156,0.0033657332835835,0.3408432574569941,0.0040291961178039,0.2673886252854645,low,5.277896227648782,2028.25,12609.110481598273,1260.9110481598273,0.5,1092.334412272472,168.57663588735522,89.90295773379569,77.88344359502726,12.019514138768429,1955320.3996574332,8040.8748095456085,1206131.2214318414,-749189.1782255918
15,21840.778408156617,2027-2028,2027,2028,2028-15,0.0,28,0.3408432574569941,0.0089773292096624,0.0030598621310851,0.3408432574569941,0.0036791873572915,0.2710678126427561,low,4.451244580020713,2028.2692307692307,10634.205802697266,1063.4205802697268,0.5,919.2910349632241,144.12954530650268,75.82188737323152,65.54545079287789,10.276436580353632,1671758.5960101245,7310.136085509678,1096520.4128264517,-575238.1831836728
16,23477.614230762567,2027-2028,2027,2028,2028-16,0.0,29,0.3408432574569941,0.0081096888233366,0.0027641327555086,0.3408432574569941,0.0033657332835835,0.2744335459263396,low,3.8454590112322804,2028.2884615384614,9186.95924165338,918.695924165338,0.5,792.6354341169534,126.06049004838462,65.5030193929886,56.51490645253878,8.988112940449824,1462175.6240712132,6603.626482353021,990543.9723529532,-471631.65171826
17,18186.54786064728,2027-2028,2027,2028,2028-17,0.0,30,0.3408432574569941,0.0072920849705532,0.0024854579950165,0.3408432574569941,0.0030598621310851,0.2774934080574248,low,4.3429627349958615,2028.3076923076924,10375.516035377248,1037.5516035377248,0.5,893.5947382871601,143.95686525056465,73.97742933223978,63.71330483987452,10.264124492365262,1669755.6800412994,5937.861053872214,890679.1580808321,-779076.5219604673
42,80724.96411944448,2028-2029,2028,2028,2028-42,0.0,3,0.4072189475865359,0.0653645615896744,0.0266176879800025,0.1266176879800025,0.0,0.0,low,22.703568334537046,2028.7884615384614,54239.75559751072,5423.975559751072,0.5,5423.975559751072,0.0,386.7294574102514,386.7294574102514,0.0,0.0,63590.74790943315,9538612.186414972,9538612.186414972
43,64292.215837643445,2028-2029,2028,2028,2028-43,0.0,4,0.4072189475865359,0.0621451931089787,0.0253067001354003,0.1519243881154029,0.0,0.0,low,17.886289193854747,2028.8076923076924,42731.078221975935,4273.107822197594,0.5,4273.107822197594,0.0,304.6725877226885,304.6725877226885,0.0,0.0,60458.74419817687,9068811.629726531,9068811.629726531
44,51554.70032329951,2028-2029,2028,2028,2028-44,0.0,5,0.4072189475865359,0.0590228852080165,0.0240352371979294,0.1759596253133323,0.0266176879800025,0.0266176879800025,low,12.041286748659088,2028.826923076923,28767.127735303256,2876.7127735303256,0.5,2838.4270520233667,38.28572150695891,205.10962075271223,202.37984880926606,2.729771943446167,444076.08375921636,57421.16711057845,8613175.066586766,8169098.98282755
45,70726.19698527816,2028-2029,2028,2028,2028-45,0.0,6,0.4072189475865359,0.0559966423322492,0.0228028937589181,0.1987625190722505,0.0253067001354003,0.0519243881154029,low,14.078127046354426,2028.8461538461538,33633.222716949625,3363.3222716949626,0.5,3276.0030461986285,87.31922549633418,239.80487797185086,233.57901719396222,6.2258607778886415,1012815.6965319802,54477.048108699455,8171557.216304918,7158741.5197729375
46,61784.98855322787,2028-2029,2028,2028,2028-46,0.0,7,0.4072189475865359,0.0530654585004919,0.0216092601637673,0.2203717792360178,0.0240352371979294,0.0759596253133323,low,13.459984594600702,2028.8653846153845,32156.455055869457,3215.645505586946,0.5,3093.515891714503,122.12961387244286,229.27552454834927,220.5676830792441,8.707841469105176,1416581.3913064648,51625.4085109068,7743811.276636019,6327229.885329555
47,74891.45784655388,2028-2029,2028,2028,2028-47,0.0,8,0.4072189475865359,0.0502283169702598,0.0204539223756721,0.24082570161169,0.0228028937589181,0.0987625190722505,low,15.063432607469512,2028.8846153846155,35987.15809998157,3598.715809998157,0.5,3421.0066905878807,177.70911941027634,256.58843725286863,243.91777703891591,12.670660213952715,2061248.0760397953,48865.25916629805,7329788.874944707,5268540.798904913
48,78791.11519847276,2028-2029,2028,2028,2028-48,0.0,9,0.4072189475865359,0.0474841898848168,0.0193364618318943,0.2601621634435843,0.0216092601637673,0.1203717792360178,low,16.541192982270903,2028.9038461538462,39517.58822355747,3951.758822355747,0.5,3713.918702076451,237.84012027929566,281.76040403396473,264.802403458051,16.95800057591373,2758707.5551195503,46195.60011133059,6929340.016699589,4170632.4615800385
49,93357.77378230238,2028-2029,2028,2028,2028-49,0.0,10,0.4072189475865359,0.0448320379004977,0.0182564552920003,0.2784186187355847,0.0204539223756721,0.14082570161169,low,17.559993561973105,2028.923076923077,41951.54457928979,4195.154457928979,0.5,3899.7616729753504,295.39278495362896,299.1145128503362,278.0530072831425,21.061505567193706,3426260.9126771423,43615.42020725569,6542313.031088353,3116052.118411211
50,99881.3248097,2028-2029,2028,2028,2028-50,0.0,11,0.4072189475865359,0.0422708097927226,0.0172134746774231,0.2956320934130079,0.0193364618318943,0.1601621634435843,low,19.086971766122982,2028.9423076923076,45599.558115110216,4559.955811511022,0.5,4194.7896175216465,365.16619398937564,325.1248493607359,299.0884997292934,26.036349631442476,4235562.684082768,41123.69675682556,6168554.513523834,1932991.829441066
51,109526.88845336525,2028-2029,2028,2028,2028-51,0.0,12,0.4072189475865359,0.0397994420389596,0.0162070869016364,0.3118391803146443,0.0182564552920003,0.1784186187355847,low,19.48018990704087,2028.9615384615386,46538.97237570683,4653.897237570683,0.5,4238.7262791383255,415.1709584323571,331.8228730387897,302.2211837025626,29.601689336227082,4815567.94685691,38719.39509857233,5807909.2647858495,992341.3179289391
52,97597.25251858616,2028-2029,2028,2028,2028-52,0.0,13,0.4072189475865359,0.0374168583766998,0.0152368536901541,0.3270760340047985,0.0172134746774231,0.1956320934130078,low,19.744023333619165,2028.9807692307693,47169.28124897286,4716.928124897287,0.5,4255.536863121111,461.39126177617527,336.3169753051765,303.41977834053523,32.897196964641296,5351677.245341857,36401.46817677944,5460220.2265169155,108542.98117505852
1,88716.35546435432,2028-2029,2028,2029,2029-01,0.0,14,0.4072189475865359,0.0280662610265842,0.0114291132779346,0.3385051472827332,0.0162070869016364,0.2118391803146443,low,21.125035630594045,2029.0,50468.576247950026,5046.857624795003,0.5,4512.29653359436,534.5610912006432,359.84094864788375,321.7267428452779,38.11420580260585,6200374.0968362605,27304.620214630155,4095693.032194523,-2104681.0646417374
2,84828.87590899944,2028-2029,2028,2029,2029-02,0.0,15,0.4072189475865359,0.0268748536342184,0.0109439496134686,0.3494490968962018,0.0152368536901541,0.2270760340047985,low,18.734314167850673,2029.0192307692307,44757.04465387614,4475.704465387614,0.5,3967.54185569872,508.16260968889355,319.1177283821369,282.88573431131874,36.23199407081813,5894178.109781477,26145.544328510638,3921831.6492765956,-1972346.460504881
3,68763.05622401096,2028-2029,2028,2029,2029-03,0.0,16,0.4072189475865359,0.0253384153233142,0.0103182828214705,0.3597673797176723,0.0114291132779346,0.2385051472827331,low,15.666124779030692,2029.0384615384614,37427.01440822026,3742.701440822026,0.5,3296.374661632749,446.3267791892772,266.8546127306105,235.031513374415,31.823099356195485,5176944.311816426,24650.800710088708,3697620.106513306,-1479324.20530312
4,60022.082962059045,2028-2029,2028,2029,2029-04,0.0,17,0.4072189475865359,0.0209575647541747,0.0085343174631717,0.368301697180844,0.0109439496134686,0.2494490968962018,low,13.22066186804483,2029.0576923076924,31584.703249895687,3158.470324989569,0.5,2764.5315399185183,393.93878507105046,225.19893417175626,197.11109879619036,28.087835375565902,4569295.968039114,20388.834326533182,3058325.1489799772,-1510970.8190591368
5,48451.11924660505,2028-2029,2028,2029,2029-05,0.0,18,0.4072189475865359,0.0198429311910621,0.0080804175566563,0.3763821147375004,0.0103182828214705,0.2597673797176723,low,13.604349328958827,2029.076923076923,32501.348325205126,3250.1348325205126,0.5,2827.995327934018,422.1395045864947,231.73461355871257,201.63606688169548,30.098546677017083,4896396.113698752,19304.448839971723,2895667.3259957586,-2000728.787702993
6,48583.186685876695,2028-2029,2028,2029,2029-06,0.0,19,0.4072189475865359,0.0184710928406065,0.0075217789873249,0.3839038937248253,0.0085343174631717,0.268301697180844,low,13.27712177915423,2029.0961538461538,31719.588292392404,3171.9588292392405,0.5,2746.437860602915,425.5209686363255,226.16066452475786,195.82101946098786,30.339645063770007,4935617.71521274,17969.838393657665,2695475.7590486496,-2240141.9561640904
7,43047.953588625904,2028-2029,2028,2029,2029-07,0.0,20,0.4072189475865359,0.0173930909715684,0.0070827962007189,0.3909866899255444,0.0080804175566563,0.2763821147375004,low,10.725262851859329,2029.1153846153845,25623.092688868863,2562.3092688868865,0.5,2208.2210417136585,354.088227173228,182.692650871635,157.44616027418385,25.246490597451157,4107069.3469822714,16921.090518161684,2538163.5777242524,-1568905.769258019
8,46424.20742004248,2028-2029,2028,2029,2029-08,0.0,21,0.4072189475865359,0.0161640524794828,0.0065823084394285,0.3975689983649729,0.0075217789873249,0.2839038937248254,low,10.160727256658888,2029.1346153846155,24274.394005975602,2427.4394005975605,0.5,2082.8596517922088,344.57974880535176,173.07642926260607,148.5078931727845,24.568536089821578,3996780.506393275,15725.404736440703,2358810.7104661055,-1637969.7959271697
9,40645.207521865006,2028-2029,2028,2029,2029-09,0.0,22,0.4072189475865359,0.0151195922316225,0.0061569844364989,0.4037259828014718,0.0070827962007189,0.2909866899255444,low,10.000904222119482,2029.1538461538462,23892.57022371655,2389.2570223716552,0.5,2041.63602621101,347.6209961606453,170.354025695099,145.56864866884501,24.785377026253997,4032055.9344673245,14709.28825515777,2206393.2382736653,-1825662.6961936592
10,32985.30510404069,2028-2029,2028,2029,2029-10,0.0,23,0.4072189475865359,0.0139326717782131,0.0056736479385926,0.4072189475865359,0.0065823084394285,0.2975689983649729,low,8.657182922588467,2029.173076923077,20682.364946563674,2068.2364946563675,0.5,1760.5149636079784,307.7215310483891,147.465262068999,125.52471690524887,21.940545163750144,3569262.0386302653,13554.577544863203,2033186.6317294803,-1536075.406900785
11,31108.524501525277,2028-2029,2028,2029,2029-11,0.0,24,0.4072189475865359,0.0128832817616585,0.0052463164404434,0.4072189475865359,0.0061569844364989,0.3037259828014718,low,8.5561941154641,2029.1923076923076,20441.09854580247,2044.109854580247,0.5,1733.6852173119673,310.42463726827964,145.7450326315716,123.61175599434327,22.133276637228334,3600615.3676747754,12533.66507519334,1880049.761279001,-1720565.6063957745
12,27001.663871025423,2028-2029,2028,2029,2029-12,0.0,25,0.4072189475865359,0.0118212580992959,0.0048138402823441,0.4072189475865359,0.0056736479385926,0.3093996307400644,low,8.085232147251467,2029.2115384615386,19315.951094301792,1931.5951094301793,0.5,1632.7777026316735,298.8174067985058,137.72273130237178,116.41705019763832,21.305681104733466,3465983.101455868,11500.46180197163,1725069.2702957445,-1740913.8311601237
13,28771.483090703416,2028-2029,2028,2029,2029-13,0.0,26,0.4072189475865359,0.0107943674307706,0.0043956709450207,0.4072189475865359,0.0052463164404434,0.3146459471805078,low,7.3769997891133094,2029.2307692307693,17623.954953183053,1762.3954953183054,0.5,1485.1301953527611,277.2652999655443,125.65879881619517,105.88978292865187,19.769015887543304,3216000.214300348,10501.438110163197,1575215.7165244794,-1640784.4977758685
14,25397.34621966521,2028-2029,2028,2029,2029-14,0.0,27,0.4072189475865359,0.0098747245543156,0.0040211749407153,0.4072189475865359,0.0048138402823441,0.319459787462852,low,6.018715508801364,2029.25,14378.95811786232,1437.8958117862321,0.5,1208.2208665727549,229.67494521347726,102.52197138035835,86.14614778663743,16.375823593720924,2663999.689531123,9606.75180154142,1441012.7702312132,-1222986.9192999096
15,21840.778408156617,2028-2029,2028,2029,2029-15,0.0,28,0.4072189475865359,0.0089773292096624,0.0036557385528966,0.4072189475865359,0.0043956709450207,0.3238554584078728,low,5.683635868418804,2029.2692307692307,13578.439118723129,1357.843911872313,0.5,1137.9713306094393,219.8725812628736,96.81427091649591,81.13735587245303,15.676915044042886,2550302.070068071,8733.709288150647,1310056.393222597,-1240245.6768454742
16,23477.614230762567,2028-2029,2028,2029,2029-16,0.0,29,0.4072189475865359,0.0081096888233366,0.0033024189478934,0.4072189475865359,0.0040211749407153,0.3278766333485881,low,5.981991311566475,2029.2884615384614,14291.222504976082,1429.1222504976083,0.5,1194.8343544292516,234.28789606835676,101.89641646047947,85.19168947080564,16.70472698967383,2717505.3064968702,7889.614265694197,1183442.1398541294,-1534063.1666427408
17,18186.54786064728,2028-2029,2028,2029,2029-17,0.0,30,0.4072189475865359,0.0072920849705532,0.0029694751674203,0.4072189475865359,0.0036557385528966,0.3315323719014847,low,5.139868475391766,2029.3076923076924,12279.35652231842,1227.935652231842,0.5,1024.3854425684324,203.55020966340953,87.55181200413033,73.03868205512923,14.513129949001097,2360978.881885887,7094.197923448961,1064129.6885173442,-1296849.193368543
42,80724.96411944448,2029-2030,2029,2029,2029-42,0.0,3,0.4583478754290495,0.0653645615896744,0.0299597079329785,0.1299597079329785,0.0,0.0,low,18.916486411621996,2029.7884615384614,45192.261613307826,4519.226161330783,0.5,4519.226161330783,0.0,322.2208253028848,322.2208253028848,0.0,0.0,71574.97059991088,10736245.589986634,10736245.589986634
43,64292.215837643445,2029-2030,2029,2029,2029-43,0.0,4,0.4583478754290495,0.0621451931089787,0.0284841172296284,0.1584438251626069,0.0,0.0,low,18.50227444049891,2029.8076923076924,44202.69223160395,4420.269223160395,0.5,4420.269223160395,0.0,315.1651956113362,315.1651956113362,0.0,0.0,68049.72391038867,10207458.586558301,10207458.586558301
44,51554.70032329951,2029-2030,2029,2029,2029-44,0.0,5,0.4583478754290495,0.0590228852080165,0.027053014036787,0.185496839199394,0.0299597079329785,0.0299597079329785,low,16.84394652437349,2029.826923076923,40240.878848535765,4024.0878848535767,0.5,3963.8076359901515,60.280248863425186,286.91746619006005,282.61948444609783,4.297981743962225,699190.6065668687,64630.759707459656,9694613.956118949,8995423.34955208
45,70726.19698527816,2029-2030,2029,2029,2029-45,0.0,6,0.4583478754290495,0.0559966423322492,0.0256659420441467,0.2111627812435408,0.0284841172296284,0.0584438251626069,low,11.709205140826096,2029.8461538461538,27973.77115884432,2797.377115884432,0.5,2715.6324063471184,81.74470953731361,199.45298836256,193.62459057254955,5.828397790010456,948156.8859233005,61316.98784709028,9197548.177063541,8249391.291140241
46,61784.98855322787,2029-2030,2029,2029,2029-46,0.0,7,0.4583478754290495,0.0530654585004919,0.0243224401623688,0.2354852214059097,0.027053014036787,0.085496839199394,low,12.783184290607883,2029.8653846153845,30539.551380818146,3053.9551380818148,0.5,2923.4033824004428,130.55175568137201,217.7470013452334,208.4386611651516,9.308340180081814,1514269.814148234,58107.306767945716,8716096.015191857,7201826.201043623
47,74891.45784655388,2029-2030,2029,2029,2029-47,0.0,8,0.4583478754290495,0.0502283169702598,0.0230220423696954,0.2585072637756052,0.0256659420441467,0.1111627812435408,low,12.401824195061918,2029.8846153846155,29628.46647679492,2962.8466476794924,0.5,2798.1675108024156,164.67913687707687,211.25096597954783,199.50934352021224,11.741622459335588,1910113.3086372146,55000.603124939465,8250090.46874092,6339977.160103705
48,78791.11519847276,2029-2030,2029,2029,2029-48,0.0,9,0.4583478754290495,0.0474841898848168,0.0217642775501753,0.2802715413257806,0.0243224401623688,0.1354852214059097,low,14.43772041519144,2029.9038461538462,34492.30601842937,3449.230601842937,0.5,3215.5707159575722,233.65988588536493,245.93014191140142,229.2701920477749,16.659949863626508,2710221.016384348,51995.75140274835,7799362.710412253,5089141.694027904
49,93357.77378230238,2029-2030,2029,2029,2029-49,0.0,10,0.4583478754290495,0.0448320379004977,0.0205486693228477,0.3008202106486283,0.0230220423696954,0.1585072637756052,low,15.234751106409794,2029.923076923077,36396.44501800836,3639.644501800836,0.5,3351.189456252648,288.4550455481881,259.50665297839964,238.9398082308138,20.566844747585833,3345790.0733134337,49091.613507725386,7363742.026158808,4017951.952845374
50,99881.3248097,2029-2030,2029,2029,2029-50,0.0,11,0.4583478754290495,0.0422708097927226,0.0193747358611598,0.3201949465097882,0.0217642775501753,0.1802715413257805,low,16.446366004053523,2029.9423076923076,39291.04268469004,3929.1042684690037,0.5,3574.9514272156985,354.15284125330527,280.14513434184,254.8940367604793,25.251097581360682,4107818.8056970877,46287.03833648107,6943055.75047216,2835236.9447750724
51,109526.88845336525,2029-2030,2029,2029,2029-51,0.0,12,0.4583478754290495,0.0397994420389596,0.0182419897018187,0.338436936211607,0.0205486693228477,0.2008202106486283,low,18.08406339199751,2029.9615384615386,43203.56889008112,4320.356889008112,0.5,3886.5493987441814,433.80749026393096,308.04144618627845,277.11097213046014,30.93047405581831,5031733.079571336,43580.86131922265,6537129.197883397,1505396.1183120618
52,97597.25251858616,2029-2030,2029,2029,2029-52,0.0,13,0.4583478754290495,0.0374168583766998,0.01714993754219,0.3555868737537969,0.0193747358611598,0.2201949465097882,low,19.070871391427833,2029.9807692307693,45561.09365984814,4556.109365984815,0.5,4054.493236916929,501.6161290678856,324.8505977947173,289.08536779217707,35.76523000254025,5818245.481058405,40971.903935731134,6145785.59035967,327540.10930126533
1,88716.35546435432,2029-2030,2029,2030,2030-01,0.0,14,0.4583478754290495,0.0280662610265842,0.012864111112772,0.368450984866569,0.0182419897018187,0.2384369362116069,low,18.554302060094706,2030.0,44326.98834795072,4432.698834795072,0.5,3904.2392701364233,528.4595646586486,316.0514269208886,278.372259960727,37.67916696016164,6129602.490475665,30732.88887696793,4609933.331545189,-1519669.1589304758
