year_week,HHS region,week,flu_season,RSV Detections,RSV Tests,RSV positivity rate,HHS_population,HHS_area,density,Hospitalization Rate,hosp_rate_frac,Vaccination Rate,population_65plus,area_hhs,density_65plus,temp_mean_C,dewpoint_mean_C,RH_mean
2012-01,1,1,2011-2012,97.0,662.0,0.1465256797583081,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-1.4780000000000002,-7.197999999999999,66.47999999999999
2012-01,1,1,2011-2012,149.0,621.0,0.2399355877616747,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,0.852,-4.95,65.98
2013-01,1,1,2012-2013,96.0,1120.0,0.0857142857142857,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,-2.152,-7.176,68.88
2014-01,1,1,2013-2014,124.0,930.0,0.1333333333333333,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-5.972,-10.39,71.88
2015-01,1,1,2014-2015,140.0,958.0,0.1461377870563674,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-0.0619999999999999,-7.075999999999999,60.56
2016-01,1,1,2015-2016,110.0,858.0,0.1282051282051282,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,0.4700000000000003,-4.542,70.6
2017-01,1,1,2016-2017,147.0,1372.0,0.1071428571428571,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,-0.242,-5.126,70.82000000000001
2018-01,1,1,2017-2018,207.0,121.302,1.706484641638225,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-10.238,-14.442000000000002,72.03999999999999
2019-01,1,1,2018-2019,281.0,269.436,1.042919283243516,14845063.0,161583.0,91.87267843770694,9.2,9.2e-05,,2652806.0,161583.0,16.41760581249265,3.008,-1.21,74.74
2020-01,1,1,2019-2020,303.0,26.015,11.647126657697482,14821759.0,161583.0,91.72845534493108,7.1,7.099999999999999e-05,,2577099.0,161583.0,15.949072612836746,3.826,0.45,79.46
2021-01,1,1,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,0.17292434244446583,-4.853688338848014,70.41085147991832
2022-01,1,1,2021-2022,,,,,,,3.6,3.6e-05,,2864632.0,161583.0,17.728548176478963,-1.4737845349769185,-6.891848356089021,67.96415337118346
2023-01,1,1,2022-2023,,,,,,,3.1,3.1e-05,,2948790.0,161583.0,18.249382670206643,4.295696607761149,1.5699522448190615,83.4807213806341
2024-01,1,1,2023-2024,,,,,,,18.0,0.00018,0.1266818666773651,3051090.0,161583.0,18.882493826702067,0.16558568577131452,-5.123021333359553,68.8127205687148
2025-01,1,1,2024-2025,,,,,,,,,0.4854553251822083,0.0,161583.0,0.0,,,
2026-01,1,1,2025-2026,,,,,,,,,0.4124368304122439,0.0,161583.0,0.0,,,
2012-02,1,2,2011-2012,77.0,598.0,0.12876254180602,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-3.848,-8.02,73.42
2012-02,1,2,2011-2012,101.0,606.0,0.1666666666666666,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-0.0199999999999999,-5.0920000000000005,69.64
2013-02,1,2,2012-2013,82.0,1168.0,0.0702054794520548,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,3.34,-0.2320000000000001,78.17999999999999
2014-02,1,2,2013-2014,108.0,1029.0,0.1049562682215743,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-1.1859999999999995,-5.23,74.64
2015-02,1,2,2014-2015,143.0,1185.0,0.120675105485232,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-5.674,-11.96,62.04
2016-02,1,2,2015-2016,101.0,827.0,0.1221281741233373,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,0.238,-5.264,67.66
2017-02,1,2,2016-2017,133.0,1326.0,0.1003016591251885,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,0.8439999999999998,-4.598000000000001,68.24
2018-02,1,2,2017-2018,184.0,119.367,1.5414645588814329,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,0.9500000000000002,-2.722,77.1
2019-02,1,2,2018-2019,238.0,271.358,0.877070143500468,14845063.0,161583.0,91.87267843770694,10.5,0.000105,,2652806.0,161583.0,16.41760581249265,-2.662,-8.319999999999999,66.56
2020-02,1,2,2019-2020,286.0,55.003,5.199716379106595,14821759.0,161583.0,91.72845534493108,6.4,6.4e-05,,2577099.0,161583.0,15.949072612836746,2.746,-1.98,72.1
2021-02,1,2,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,1.9641849024996068,-2.3538599373696334,73.95197148165502
2022-02,1,2,2021-2022,,,,,,,1.0,1e-05,,2864632.0,161583.0,17.728548176478963,-4.628127291742883,-11.620224489567944,60.06759524434552
2023-02,1,2,2022-2023,,,,,,,3.6,3.6e-05,,2948790.0,161583.0,18.249382670206643,1.6897940748578233,-2.3999681733863714,75.07735895062042
2024-02,1,2,2023-2024,,,,,,,11.3,0.000113,0.1481001459935414,3051090.0,161583.0,18.882493826702067,3.0821399204874322,-1.5943063003713427,72.70443454634245
2025-02,1,2,2024-2025,,,,,,,,,0.4865447613241605,0.0,161583.0,0.0,,,
2026-02,1,2,2025-2026,,,,,,,,,0.4142023204147124,0.0,161583.0,0.0,,,
2012-03,1,3,2011-2012,103.0,611.0,0.1685761047463175,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-4.666,-8.784,73.6
2012-03,1,3,2011-2012,115.0,598.0,0.1923076923076923,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-2.69,-7.816,68.88
2013-03,1,3,2012-2013,121.0,1146.0,0.1055846422338569,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,2.518,-2.742,69.64
2014-03,1,3,2013-2014,105.0,1014.0,0.1035502958579881,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,2.8560000000000003,-0.266,80.64
2015-03,1,3,2014-2015,124.0,1086.0,0.1141804788213628,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-3.334,-8.336,69.24
2016-03,1,3,2015-2016,175.0,885.0,0.1977401129943503,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,-4.442,-9.556,68.58
2017-03,1,3,2016-2017,136.0,1282.0,0.1060842433697348,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,3.194,0.088,81.03999999999999
2018-03,1,3,2017-2018,200.0,166.469,1.2014248899194444,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-1.978,-5.674,76.6
2019-03,1,3,2018-2019,217.0,260.441,0.8332021455915161,14845063.0,161583.0,91.87267843770694,7.2,7.2e-05,,2652806.0,161583.0,16.41760581249265,-2.68,-7.628,69.98
2020-03,1,3,2019-2020,288.0,88.05,3.2708688245315165,14821759.0,161583.0,91.72845534493108,7.1,7.099999999999999e-05,,2577099.0,161583.0,15.949072612836746,0.1359999999999999,-3.81,75.53999999999999
2021-03,1,3,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-0.947378772611245,-7.604754994418988,61.92084049879967
2022-03,1,3,2021-2022,,,,,,,1.0,1e-05,,2864632.0,161583.0,17.728548176478963,-3.102809875753674,-9.193116895992224,64.55554228256892
2023-03,1,3,2022-2023,,,,,,,2.6,2.6e-05,,2948790.0,161583.0,18.249382670206643,2.0268665961292602,-2.034006070286456,75.7179308462115
2024-03,1,3,2023-2024,,,,,,,11.3,0.000113,0.1481001459935414,3051090.0,161583.0,18.882493826702067,-5.283058343083947,-11.530025662959794,62.82400312675142
2025-03,1,3,2024-2025,,,,,,,,,0.4866659233703426,0.0,161583.0,0.0,,,
2026-03,1,3,2025-2026,,,,,,,,,0.4142023204147124,0.0,161583.0,0.0,,,
2012-04,1,4,2011-2012,98.0,646.0,0.1517027863777089,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-4.078,-7.971999999999999,74.96000000000001
2012-04,1,4,2011-2012,116.0,600.0,0.1933333333333333,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,3.576,-0.704,74.6
2013-04,1,4,2012-2013,95.0,983.0,0.0966429298067141,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,-8.084,-14.553999999999998,60.6
2014-04,1,4,2013-2014,111.0,1112.0,0.099820143884892,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-7.712000000000001,-12.957999999999998,66.66
2015-04,1,4,2014-2015,103.0,1224.0,0.0841503267973856,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-0.6639999999999999,-5.792,69.34
2016-04,1,4,2015-2016,172.0,968.0,0.1776859504132231,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,2.226,-3.264,67.92
2017-04,1,4,2016-2017,171.0,1599.0,0.1069418386491557,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,3.196,-0.984,75.0
2018-04,1,4,2017-2018,246.0,210.832,1.166805797981331,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,1.306,-3.396,72.53999999999999
2019-04,1,4,2018-2019,180.0,256.407,0.7020089155132271,14845063.0,161583.0,91.87267843770694,4.6,4.599999999999999e-05,,2652806.0,161583.0,16.41760581249265,-3.486,-8.274000000000001,70.47999999999999
2020-04,1,4,2019-2020,236.0,81.147,2.9083022169642745,14821759.0,161583.0,91.72845534493108,3.2,3.2e-05,,2577099.0,161583.0,15.949072612836746,-0.85,-5.59,71.2
2021-04,1,4,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-4.864097838691528,-10.67214148094948,65.70728476917037
2022-04,1,4,2021-2022,,,,,,,0.0,0.0,,2864632.0,161583.0,17.728548176478963,-5.523623180918177,-11.722814755961673,63.90805447261637
2023-04,1,4,2022-2023,,,,,,,2.1,2.1e-05,,2948790.0,161583.0,18.249382670206643,2.463605241471926,-2.029022487189661,73.65437976254668
2024-04,1,4,2023-2024,,,,,,,10.0,0.0001,0.1481001459935414,3051090.0,161583.0,18.882493826702067,2.17527961154866,-0.8110860839896562,82.12798852213471
2025-04,1,4,2024-2025,,,,,,,,,0.4866659233703426,0.0,161583.0,0.0,,,
2012-05,1,5,2011-2012,92.0,624.0,0.1474358974358974,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-2.724,-7.156000000000001,72.6
2012-05,1,5,2011-2012,104.0,484.0,0.2148760330578512,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,1.782,-4.122,66.2
2013-05,1,5,2012-2013,86.0,889.0,0.0967379077615298,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,0.1679999999999999,-4.723999999999999,71.08
2014-05,1,5,2013-2014,110.0,1054.0,0.1043643263757115,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-3.0940000000000003,-9.28,63.28
2015-05,1,5,2014-2015,119.0,1118.0,0.1064400715563506,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-6.116,-10.802,70.36
2016-05,1,5,2015-2016,191.0,954.0,0.20020964360587,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,4.226,-0.4799999999999998,72.4
2017-05,1,5,2016-2017,115.0,1458.0,0.078875171467764,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,-1.394,-7.936,61.94
2018-05,1,5,2017-2018,255.0,244.878,1.0413348687918067,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-2.196,-7.328,68.7
2019-05,1,5,2018-2019,201.0,291.559,0.6893973432478503,14845063.0,161583.0,91.87267843770694,5.9,5.9e-05,,2652806.0,161583.0,16.41760581249265,-6.112,-11.252,67.67999999999999
2020-05,1,5,2019-2020,217.0,91.418,2.3737119604454264,14821759.0,161583.0,91.72845534493108,5.1,5.1e-05,,2577099.0,161583.0,15.949072612836746,0.8619999999999999,-4.152,70.17999999999999
2021-05,1,5,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-0.42337169548833425,-4.63354991886274,74.70292506607667
2022-05,1,5,2021-2022,,,,,,,1.0,1e-05,,2864632.0,161583.0,17.728548176478963,-3.421301130476794,-7.39782468742931,75.03600766171711
2023-05,1,5,2022-2023,,,,,,,1.0,1e-05,,2948790.0,161583.0,18.249382670206643,-3.1492112256213565,-11.467020547410973,55.85174474954133
2024-05,1,5,2023-2024,,,,,,,8.8,8.800000000000001e-05,0.1481001459935414,3051090.0,161583.0,18.882493826702067,0.6926238885119743,-3.415020753239007,75.44389696796883
2025-05,1,5,2024-2025,,,,,,,,,0.4942258214018118,0.0,161583.0,0.0,,,
2012-06,1,6,2011-2012,125.0,722.0,0.1731301939058172,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-2.874,-8.228,67.46000000000001
2012-06,1,6,2011-2012,102.0,532.0,0.1917293233082706,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,0.6220000000000001,-5.704,63.620000000000005
2013-06,1,6,2012-2013,70.0,647.0,0.1081916537867078,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,-4.101999999999999,-10.028,65.18
2014-06,1,6,2013-2014,95.0,882.0,0.1077097505668934,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-3.656,-8.492,70.1
2015-06,1,6,2014-2015,106.0,1052.0,0.1007604562737642,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-5.454000000000001,-9.828,72.1
2016-06,1,6,2015-2016,153.0,996.0,0.1536144578313253,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,-5.992,-10.772,69.94
2017-06,1,6,2016-2017,133.0,1443.0,0.0921690921690921,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,-0.6699999999999999,-5.0120000000000005,73.46000000000001
2018-06,1,6,2017-2018,202.0,216.958,0.9310557803814564,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-0.8080000000000002,-4.816,75.74
2019-06,1,6,2018-2019,164.0,298.487,0.5494376639518639,14845063.0,161583.0,91.87267843770694,2.6,2.6e-05,,2652806.0,161583.0,16.41760581249265,1.7099999999999995,-2.58,74.88
2020-06,1,6,2019-2020,217.0,97.494,2.2257779965946622,14821759.0,161583.0,91.72845534493108,2.6,2.5999999999999995e-05,,2577099.0,161583.0,15.949072612836746,1.162,-2.72,76.38000000000001
2021-06,1,6,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-5.032674678481168,-11.005027687977032,64.52922699799373
2022-06,1,6,2021-2022,,,,,,,0.5,5e-06,,2864632.0,161583.0,17.728548176478963,2.0205758680347072,-3.0407964059606964,70.97011270557614
2023-06,1,6,2022-2023,,,,,,,0.0,0.0,,2948790.0,161583.0,18.249382670206643,3.6005681652474406,-2.65850376934268,65.57421905256055
2024-06,1,6,2023-2024,,,,,,,4.2,4.2e-05,0.1481001459935414,3051090.0,161583.0,18.882493826702067,2.4654570792733086,-2.9204800939991937,69.93675437302734
2025-06,1,6,2024-2025,,,,,,,,,0.4945619483686397,0.0,161583.0,0.0,,,
2012-07,1,7,2011-2012,123.0,766.0,0.160574412532637,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,0.486,-5.268,66.24
2012-07,1,7,2011-2012,76.0,544.0,0.1397058823529411,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,2.366,-3.092,68.36
2013-07,1,7,2012-2013,82.0,644.0,0.1273291925465838,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,1.1760000000000002,-3.498,72.08
2014-07,1,7,2013-2014,109.0,996.0,0.109437751004016,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-4.332,-8.784,72.1
2015-07,1,7,2014-2015,103.0,1112.0,0.0926258992805755,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-6.536,-10.286,75.32000000000001
2016-07,1,7,2015-2016,111.0,912.0,0.1217105263157894,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,0.068,-4.878,70.5
2017-07,1,7,2016-2017,119.0,1538.0,0.077373211963589,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,0.996,-3.784,71.47999999999999
2018-07,1,7,2017-2018,209.0,272.032,0.7682919656510999,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,1.828,-2.35,75.2
2019-07,1,7,2018-2019,182.0,332.538,0.547305871810139,14845063.0,161583.0,91.87267843770694,3.3,3.3e-05,,2652806.0,161583.0,16.41760581249265,-0.6239999999999999,-5.916,68.34
2020-07,1,7,2019-2020,195.0,113.27,1.7215502780965837,14821759.0,161583.0,91.72845534493108,4.5,4.5e-05,,2577099.0,161583.0,15.949072612836746,0.088,-4.442,72.82000000000001
2021-07,1,7,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-1.9120609298311944,-6.666971356828466,71.85410315738818
2022-07,1,7,2021-2022,,,,,,,0.5,5e-06,,2864632.0,161583.0,17.728548176478963,-1.6502145231918097,-8.431247367899264,61.661788739356396
2023-07,1,7,2022-2023,,,,,,,3.1,3.1e-05,,2948790.0,161583.0,18.249382670206643,5.0660720465004285,-1.3243983260930754,65.53073386032915
2024-07,1,7,2023-2024,,,,,,,7.8999999999999995,7.900000000000001e-05,0.1568991978175087,3051090.0,161583.0,18.882493826702067,-0.45682599005601277,-7.151825872065391,62.418100252696576
2025-07,1,7,2024-2025,,,,,,,,,0.4957373260677065,0.0,161583.0,0.0,,,
2012-08,1,8,2011-2012,116.0,793.0,0.146279949558638,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,-2.772,-7.928,68.96000000000001
2012-08,1,8,2011-2012,65.0,528.0,0.1231060606060606,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,2.518,-3.3200000000000003,67.1
2013-08,1,8,2012-2013,53.0,546.0,0.097069597069597,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,-1.154,-6.192,69.88
2014-08,1,8,2013-2014,93.0,1005.0,0.0925373134328358,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,0.6539999999999999,-4.08,72.05999999999999
2015-08,1,8,2014-2015,91.0,1063.0,0.0856067732831608,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-8.674000000000001,-13.518,68.94
2016-08,1,8,2015-2016,116.0,1060.0,0.1094339622641509,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,1.964,-3.386,69.36
2017-08,1,8,2016-2017,95.0,1271.0,0.074744295830055,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,5.622,1.574,76.78
2018-08,1,8,2017-2018,157.0,231.689,0.6776325160020545,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,4.632,2.044,84.16
2019-08,1,8,2018-2019,164.0,314.548,0.5213830639520837,14845063.0,161583.0,91.87267843770694,4.6,4.599999999999999e-05,,2652806.0,161583.0,16.41760581249265,-1.0079999999999998,-5.5,72.58
2020-08,1,8,2019-2020,160.0,58.247,2.7469225882878088,14821759.0,161583.0,91.72845534493108,3.9,3.9e-05,,2577099.0,161583.0,15.949072612836746,-0.0780000000000001,-7.046000000000001,61.44
2021-08,1,8,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,2.301207557614691,-3.326203376829659,68.5068386499194
2022-08,1,8,2021-2022,,,,,,,0.0,0.0,,2864632.0,161583.0,17.728548176478963,1.2402153749591571,-5.056196020989781,65.31028404346527
2023-08,1,8,2022-2023,,,,,,,1.0,1e-05,,2948790.0,161583.0,18.249382670206643,0.9415592836383737,-3.9937507960892433,71.6818945737065
2024-08,1,8,2023-2024,,,,,,,3.8000000000000003,3.8e-05,0.1568991978175087,3051090.0,161583.0,18.882493826702067,-0.27605471487238986,-7.48469467305127,61.364069988102614
2025-08,1,8,2024-2025,,,,,,,,,0.4957373260677065,0.0,161583.0,0.0,,,
2012-09,1,9,2011-2012,104.0,733.0,0.1418826739427012,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,0.4160000000000001,-4.779999999999999,69.55999999999999
2012-09,1,9,2011-2012,74.0,528.0,0.1401515151515151,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,2.556,-2.65,70.14
2013-09,1,9,2012-2013,45.0,480.0,0.09375,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,1.768,-1.638,78.8
2014-09,1,9,2013-2014,69.0,863.0,0.0799536500579374,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-5.093999999999999,-11.87,59.78
2015-09,1,9,2014-2015,90.0,908.0,0.0991189427312775,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-7.662000000000001,-13.812,62.4
2016-09,1,9,2015-2016,117.0,1170.0,0.1,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,0.3039999999999999,-6.65,61.24000000000001
2017-09,1,9,2016-2017,70.0,1009.0,0.0693756194251734,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,1.148,-5.972,61.34
2018-09,1,9,2017-2018,147.0,156.432,0.9397054311138386,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,4.198,-0.2160000000000001,74.67999999999999
2019-09,1,9,2018-2019,133.0,258.297,0.514911129436269,14845063.0,161583.0,91.87267843770694,2.0,2e-05,,2652806.0,161583.0,16.41760581249265,-3.08,-8.842,65.52000000000001
2020-09,1,9,2019-2020,143.0,37.063,3.858295334970186,14821759.0,161583.0,91.72845534493108,1.9,1.9e-05,,2577099.0,161583.0,15.949072612836746,1.834,-3.698,68.96
2021-09,1,9,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-1.0231246691644038,-10.348751477566498,52.17233376811568
2022-09,1,9,2021-2022,,,,,,,0.0,0.0,,2864632.0,161583.0,17.728548176478963,-0.05710712929269803,-7.990275955166319,57.805833908159926
2023-09,1,9,2022-2023,,,,,,,2.1,2.1e-05,,2948790.0,161583.0,18.249382670206643,1.7914757205497847,-2.5036601317828664,74.9456487237138
2024-09,1,9,2023-2024,,,,,,,2.9,2.8999999999999997e-05,0.1568991978175087,3051090.0,161583.0,18.882493826702067,4.630807062394096,-0.6001128186975802,71.31958883546537
2025-09,1,9,2024-2025,,,,,,,,,0.4971628863156461,0.0,161583.0,0.0,,,
2012-10,1,10,2011-2012,85.0,766.0,0.1109660574412532,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,2.2880000000000003,-1.28,78.2
2012-10,1,10,2011-2012,59.0,506.0,0.116600790513834,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,3.0780000000000003,-4.54,58.86
2013-10,1,10,2012-2013,37.0,469.0,0.0788912579957356,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,1.306,-3.256,72.96000000000001
2014-10,1,10,2013-2014,48.0,770.0,0.0623376623376623,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-4.44,-10.704,62.84
2015-10,1,10,2014-2015,66.0,855.0,0.0771929824561403,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-2.866,-8.187999999999999,68.2
2016-10,1,10,2015-2016,110.0,1343.0,0.0819061801935964,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,7.25,2.652,74.6
2017-10,1,10,2016-2017,71.0,942.0,0.0753715498938428,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,0.158,-7.454000000000001,58.88
2018-10,1,10,2017-2018,116.0,138.198,0.8393753889347169,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,1.296,-3.4240000000000004,71.82000000000001
2019-10,1,10,2018-2019,101.0,215.294,0.4691259394130816,14845063.0,161583.0,91.87267843770694,1.3,1.3e-05,,2652806.0,161583.0,16.41760581249265,-3.464,-9.542,64.1
2020-10,1,10,2019-2020,126.0,32.039,3.932707013327507,14821759.0,161583.0,91.72845534493108,3.9,3.9e-05,,2577099.0,161583.0,15.949072612836746,3.874,-2.318,66.02000000000001
2021-10,1,10,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,5.156365474060499,-4.711559235627308,52.3495954715097
2022-10,1,10,2021-2022,,,,,,,0.0,0.0,,2864632.0,161583.0,17.728548176478963,3.247614255513448,-2.091089515162855,70.31884371186247
2023-10,1,10,2022-2023,,,,,,,1.0,1e-05,,2948790.0,161583.0,18.249382670206643,2.2845119557513422,-4.107671899321417,64.502017302012
2024-10,1,10,2023-2024,,,,,,,0.7999999999999999,8e-06,0.1568991978175087,3051090.0,161583.0,18.882493826702067,6.046151768712165,3.4009452884051274,84.30833216981472
2025-10,1,10,2024-2025,,,,,,,,,0.4971628863156461,0.0,161583.0,0.0,,,
2012-11,1,11,2011-2012,72.0,781.0,0.0921895006402048,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,3.744,-1.0559999999999998,72.4
2012-11,1,11,2011-2012,35.0,484.0,0.0723140495867768,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,8.16,4.46,79.62
2013-11,1,11,2012-2013,36.0,551.0,0.0653357531760435,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,2.068,-3.798000000000001,66.88000000000001
2014-11,1,11,2013-2014,62.0,904.0,0.0685840707964601,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,0.4200000000000001,-5.08,67.94
2015-11,1,11,2014-2015,60.0,896.0,0.0669642857142857,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,2.106,-3.146,70.22
2016-11,1,11,2015-2016,76.0,1339.0,0.0567587752053771,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,4.574,-0.636,71.34
2017-11,1,11,2016-2017,49.0,831.0,0.0589651022864019,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,-2.156,-8.142,65.02000000000001
2018-11,1,11,2017-2018,70.0,98.011,0.7142055483568172,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-0.2059999999999999,-6.064,66.58
2019-11,1,11,2018-2019,100.0,247.313,0.404345909838949,14845063.0,161583.0,91.87267843770694,2.6,2.6e-05,,2652806.0,161583.0,16.41760581249265,3.664,-2.072,67.8
2020-11,1,11,2019-2020,123.0,15.501,7.934971937294368,14821759.0,161583.0,91.72845534493108,3.9,3.9e-05,,2577099.0,161583.0,15.949072612836746,6.0600000000000005,0.0239999999999999,67.32000000000001
2021-11,1,11,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,1.6215797035640696,-8.377212543440546,52.09089706874687
2022-11,1,11,2021-2022,,,,,,,0.0,0.0,,2864632.0,161583.0,17.728548176478963,8.071534581056136,3.4260086147190982,75.09874399224752
2023-11,1,11,2022-2023,,,,,,,1.0,1e-05,,2948790.0,161583.0,18.249382670206643,3.511515140108316,-2.6112231525473164,67.33702647526611
2024-11,1,11,2023-2024,,,,,,,2.9,2.8999999999999997e-05,0.1617719957595914,3051090.0,161583.0,18.882493826702067,6.653252539256462,0.08044462798540845,66.21555329406868
2025-11,1,11,2024-2025,,,,,,,,,0.4976147867311492,0.0,161583.0,0.0,,,
2012-12,1,12,2011-2012,71.0,716.0,0.0991620111731843,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,0.4,-5.576,66.22
2012-12,1,12,2011-2012,30.0,527.0,0.0569259962049335,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,11.428,7.665999999999999,79.72
2013-12,1,12,2012-2013,19.0,516.0,0.0368217054263565,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,0.1259999999999999,-5.95,65.36
2014-12,1,12,2013-2014,45.0,887.0,0.0507328072153325,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,0.1440000000000001,-6.442,63.220000000000006
2015-12,1,12,2014-2015,68.0,805.0,0.084472049689441,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,-0.618,-8.138,59.78
2016-12,1,12,2015-2016,78.0,1362.0,0.0572687224669603,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,4.337999999999999,-0.9239999999999998,70.58
